AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3090,Miscellaneous Social Scientists and Related Workers,broad,38350,0.3,,,,,50.5,105050,0.1,30.06,38.08,48.22,61.31,73.72,62530,79210,100300,127520,153340,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3091,Anthropologists and Archeologists,detailed,2630,1.8,,,,,40.61,84470,0.3,24.35,30.53,39.53,48.61,57.22,50640,63500,82220,101110,119020,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3092,Geographers,detailed,1250,0.1,,,,,47.66,99140,0.1,29.98,37.08,47.73,56.88,64.27,62350,77130,99280,118310,133680,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3093,Historians,detailed,1970,3,,,,,39.29,81720,1.1,16.63,24.01,36.24,50.95,66.16,34590,49940,75380,105980,137610,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3094,Political Scientists,detailed,4670,0.3,,,,,67.79,141010,0.1,40.11,56.71,69.25,84.08,92.25,83430,117960,144040,174890,191880,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3099,"Social Scientists and Related Workers, All Other",detailed,27830,0.2,,,,,49.46,102870,0.1,31.43,38.36,47.69,59.72,70.49,65370,79790,99200,124220,146620,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4000,"Life, Physical, and Social Science Technicians",minor,129900,0.3,,,,,29.22,60770,0.3,17.67,21.56,26.97,34.17,43.11,36750,44840,56100,71070,89660,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4010,Agricultural and Food Science Technicians,broad,5460,2.7,,,,,24.79,51550,0.7,17.69,19.77,23.84,29.29,33.68,36800,41120,49590,60930,70060,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4012,Agricultural Technicians,detailed,4850,3,,,,,24.64,51240,0.7,17.33,19.88,23.99,29.16,33.18,36050,41360,49890,60640,69010,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4013,Food Science Technicians,detailed,610,4.4,,,,,25.97,54020,0.9,18.4,18.43,23.53,29.73,36.4,38270,38330,48940,61850,75720,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4020,Biological Technicians,broad,22450,0.4,,,,,25.57,53190,0.3,17.4,19.41,23.58,29.84,36.53,36190,40370,49040,62080,75970,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4021,Biological Technicians,detailed,22450,0.4,,,,,25.57,53190,0.3,17.4,19.41,23.58,29.84,36.53,36190,40370,49040,62080,75970,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4030,Chemical Technicians,broad,3220,1.6,,,,,28.41,59100,0.6,18.61,22.69,27.91,34.07,38.62,38710,47200,58050,70860,80330,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4031,Chemical Technicians,detailed,3220,1.6,,,,,28.41,59100,0.6,18.61,22.69,27.91,34.07,38.62,38710,47200,58050,70860,80330,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4040,Environmental Science and Geoscience Technicians,broad,12500,1.4,,,,,30.59,63620,0.3,19.56,23.38,28.83,35.99,45.56,40690,48630,59970,74860,94760,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,10170,1.7,,,,,30.31,63050,0.4,19.5,23.34,28.66,35.46,45.5,40550,48550,59610,73760,94630,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4043,"Geological Technicians, Except Hydrologic Technicians",detailed,280,0.8,,,,,29.6,61560,0.5,19.79,22.98,27.67,34.06,43.18,41150,47790,57550,70840,89810,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4044,Hydrologic Technicians,detailed,2060,2.2,,,,,32.06,66690,0.5,19.85,23.56,30.7,39.53,45.98,41290,49000,63860,82220,95640,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4050,Nuclear Technicians,broad,170,1.2,,,,,41.89,87130,0.2,24.35,34.05,44.03,49,55.2,50650,70820,91580,101920,114820,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4051,Nuclear Technicians,detailed,170,1.2,,,,,41.89,87130,0.2,24.35,34.05,44.03,49,55.2,50650,70820,91580,101920,114820,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4060,Social Science Research Assistants,broad,11970,1,,,,,27.25,56690,0.7,17.47,19.73,24.76,30.13,38.88,36340,41030,51500,62670,80870,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4061,Social Science Research Assistants,detailed,11970,1,,,,,27.25,56690,0.7,17.47,19.73,24.76,30.13,38.88,36340,41030,51500,62670,80870,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4070,Forest and Conservation Technicians,broad,28430,0.6,,,,,27.23,56640,0.1,17.4,20.46,26.11,31.74,38.68,36190,42560,54310,66020,80450,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4071,Forest and Conservation Technicians,detailed,28430,0.6,,,,,27.23,56640,0.1,17.4,20.46,26.11,31.74,38.68,36190,42560,54310,66020,80450,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4090,"Miscellaneous Life, Physical, and Social Science Technicians",broad,**,**,,,,,32.92,68470,0.4,18.7,23.5,30.23,38.57,49.48,38900,48880,62890,80230,102910,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4092,Forensic Science Technicians,detailed,17500,0.4,,,,,36.16,75200,0.3,22.26,25.96,32.94,43.28,52.81,46300,54000,68520,90020,109850,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,**,**,,,,,30.91,64300,0.5,16.81,21.91,29,37.7,49.01,34970,45580,60330,78420,101940,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-5000,Occupational Health and Safety Specialists and Technicians,minor,30030,0.5,,,,,40.37,83970,0.2,24.55,30.64,39.06,48.22,56.67,51070,63730,81250,100300,117870,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-5010,Occupational Health and Safety Specialists and Technicians,broad,30030,0.5,,,,,40.37,83970,0.2,24.55,30.64,39.06,48.22,56.67,51070,63730,81250,100300,117870,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-5011,Occupational Health and Safety Specialists,detailed,26850,0.5,,,,,41.47,86250,0.2,25.48,31.75,40.51,48.98,57.42,53000,66040,84260,101880,119430,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-5012,Occupational Health and Safety Technicians,detailed,3180,1.7,,,,,31.09,64670,0.5,21.25,25.15,29.86,36.2,40.97,44190,52310,62110,75300,85220,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-0000,Community and Social Service Occupations,major,910780,0.2,,,,,33.78,70260,0.3,20.74,24.63,31.1,39.76,50.06,43140,51220,64680,82690,104120,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists",minor,905800,0.2,,,,,33.77,70250,0.3,20.74,24.63,31.09,39.74,50.03,43150,51230,64680,82650,104060,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1010,Counselors,broad,334510,0.5,,,,,35.89,74660,0.4,22.53,26.53,33.32,41.99,52.04,46860,55180,69310,87340,108240,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,239650,0.6,,,,,36.74,76430,0.4,22.94,27.38,34.29,42.87,53.68,47720,56950,71330,89170,111650,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1013,Marriage and Family Therapists,detailed,5550,3.9,,,,,40.79,84850,1,27.6,33,42.8,46.96,51.56,57410,68650,89030,97670,107240,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1015,Rehabilitation Counselors,detailed,19300,0.9,,,,,31.06,64610,0.3,20.03,24.66,30.4,37.34,42.8,41660,51300,63240,77660,89030,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,61930,1.5,,,,,34.23,71210,0.5,21.55,24.9,31.54,40.03,50.75,44830,51800,65600,83260,105570,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1019,"Counselors, All Other",detailed,8060,2.2,,,,,31.53,65570,0.5,18.28,22.6,28.62,38.25,49.27,38010,47010,59520,79560,102490,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1020,Social Workers,broad,299250,0.4,,,,,34.58,71930,0.3,21.79,25.66,32.29,41.1,50.44,45310,53370,67170,85480,104920,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1021,"Child, Family, and School Social Workers",detailed,205850,0.5,,,,,33.25,69160,0.3,21.61,25,31.02,38.42,48.25,44940,51990,64520,79910,100350,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1022,Healthcare Social Workers,detailed,23350,1.6,,,,,35,72790,0.5,22.05,26.45,33.02,40.63,49.99,45870,55010,68690,84520,103990,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1023,Mental Health and Substance Abuse Social Workers,detailed,25150,1.5,,,,,35.62,74080,0.6,20.9,26.22,34.86,42.5,50.65,43480,54530,72520,88390,105350,,
