AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-5010,Occupational Health and Safety Specialists and Technicians,broad,1550,6.5,,,0.31,3,43.15,89750,2.5,24.08,32.18,40.49,50.48,62.28,50090,66930,84220,105000,129540,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-5011,Occupational Health and Safety Specialists,detailed,1370,6.9,,,0.27,3,44.34,92230,2.7,25.3,34.53,41.61,51.05,63.74,52620,71830,86540,106180,132580,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-5012,Occupational Health and Safety Technicians,detailed,180,15,,,0.04,~,34.29,71330,4.6,19.58,26.23,30.47,44.26,49.78,40720,54560,63380,92060,103540,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,23-0000,Legal Occupations,major,170,31,,,0.03,~,94.47,196490,6.3,35.94,52.22,93.34,#,#,74750,108630,194140,#,#,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,23-1000,"Lawyers, Judges, and Related Workers",minor,130,27.5,,,0.03,~,109.88,228550,4.8,52.87,86.43,107.54,#,#,109980,179770,223690,#,#,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,23-1010,Lawyers and Judicial Law Clerks,broad,130,27.5,,,0.03,~,109.88,228550,4.8,52.87,86.43,107.54,#,#,109980,179770,223690,#,#,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,23-1011,Lawyers,detailed,130,27.5,,,0.03,~,109.88,228550,4.8,52.87,86.43,107.54,#,#,109980,179770,223690,#,#,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,23-2000,Legal Support Workers,minor,40,48,,,0.01,~,43.37,90210,3.8,33.03,36.15,42.23,52.02,57.9,68710,75190,87830,108210,120430,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,23-2010,Paralegals and Legal Assistants,broad,**,**,,,**,**,44.67,92910,3.3,33.73,36.84,43.75,52.91,57.9,70150,76620,90990,110060,120430,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,23-2011,Paralegals and Legal Assistants,detailed,**,**,,,**,**,44.67,92910,3.3,33.73,36.84,43.75,52.91,57.9,70150,76620,90990,110060,120430,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,760,10,,,0.15,1,33.96,70640,2.9,22.27,24.02,28.47,42.64,53.57,46310,49970,59210,88690,111420,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-1000,Art and Design Workers,minor,50,22.2,,,0.01,~,36.54,76010,10.3,12,26.44,33.8,47.31,57.5,24960,54990,70300,98410,119610,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-1020,Designers,broad,50,22.2,,,0.01,~,36.54,76010,10.3,12,26.44,33.8,47.31,57.5,24960,54990,70300,98410,119610,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-1024,Graphic Designers,detailed,50,21.8,,,0.01,~,36.74,76430,11.8,12,23.9,37.44,51.45,57.71,24960,49710,77870,107010,120030,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-3000,Media and Communication Workers,minor,320,7.3,,,0.06,~,41.8,86950,3,20.39,32.93,42.64,47.12,59.81,42410,68500,88680,98010,124400,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-3030,Public Relations Specialists,broad,180,10.7,,,0.04,~,38.71,80520,4.8,19.01,26.61,38.27,47.09,61.92,39540,55350,79600,97950,128800,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-3031,Public Relations Specialists,detailed,180,10.7,,,0.04,~,38.71,80520,4.8,19.01,26.61,38.27,47.09,61.92,39540,55350,79600,97950,128800,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-3040,Writers and Editors,broad,140,8.3,,,0.03,~,45.92,95520,2.5,31.32,37.31,47.12,50.94,59.7,65150,77590,98010,105950,124180,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-3042,Technical Writers,detailed,130,8.4,,,0.03,~,46.16,96020,2.5,31.32,37.31,47.12,50.94,59.7,65150,77590,98010,105950,124180,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-4000,Media and Communication Equipment Workers,minor,390,18.2,,,0.08,~,27.18,56530,3.8,22.77,23.98,24.03,27.35,37.32,47350,49880,49980,56890,77620,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,27-4010,"Broadcast, Sound, and Lighting Technicians",broad,370,18.9,,,0.07,~,26.06,54200,1.1,22.77,23.98,24.03,27.34,37.25,47350,49880,49980,56870,77470,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,29-0000,Healthcare Practitioners and Technical Occupations,major,200,40.2,,,0.04,~,40.28,83780,18.3,22.44,23.84,39.07,56.27,56.27,46670,49590,81260,117040,117040,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,29-2000,Health Technologists and Technicians,minor,190,44.2,,,0.04,~,39.02,81160,19.9,22.44,23.84,39.07,56.27,56.27,46670,49590,81260,117040,117040,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,29-2040,Emergency Medical Technicians and Paramedics,broad,180,46.4,,,0.04,~,39.36,81880,21.9,22.44,23.84,39.07,56.27,56.27,46670,49590,81260,117040,117040,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,33-0000,Protective Service Occupations,major,690,6.4,,,0.14,1,38.42,79910,3,17.58,21.81,37.06,52.18,60.04,36560,45370,77090,108540,124870,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,30,7.4,,,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,33-1091,First-Line Supervisors of Security Workers,detailed,30,6.9,,,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,33-9000,Other Protective Service Workers,minor,540,8,,,0.11,1,34.81,72400,3.4,17.35,20.18,28.98,52.18,52.18,36090,41970,60280,108540,108540,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,33-9030,Security Guards and Gambling Surveillance Officers,broad,480,8.9,,,0.1,~,35.41,73640,4.1,17.26,20.05,32.34,52.18,52.18,35900,41710,67260,108540,108540,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,33-9032,Security Guards,detailed,480,8.9,,,0.1,~,35.41,73640,4.1,17.26,20.05,32.34,52.18,52.18,35900,41710,67260,108540,108540,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,33-9090,Miscellaneous Protective Service Workers,broad,60,20.4,,,0.01,~,30.17,62760,10.9,19.02,21,22.24,40.23,56,39570,43680,46260,83680,116480,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,33-9091,Crossing Guards and Flaggers,detailed,50,22.9,,,0.01,~,28.11,58460,15,18.99,20.57,21.81,31.66,50.37,39500,42790,45370,65840,104770,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,5240,7.1,,,1.04,8,20.83,43330,2.5,15,16.85,19.42,23.05,29.45,31200,35050,40390,47940,61250,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,460,17.9,,,0.09,1,27.47,57130,5.1,17.31,21.9,27.11,32.44,40.1,36010,45550,56380,67480,83410,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,460,17.9,,,0.09,1,27.47,57130,5.1,17.31,21.9,27.11,32.44,40.1,36010,45550,56380,67480,83410,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,420,19.3,,,0.08,1,27.2,56580,5.8,17.2,21.81,26.36,31.64,40.22,35780,45370,54830,65820,83650,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,40,33.5,,,0.01,~,30.59,63620,5.9,19.97,25.48,32.56,35.54,38.63,41540,52990,67710,73930,80350,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,37-2000,Building Cleaning and Pest Control Workers,minor,4210,7.4,,,0.84,7,20.45,42530,2.3,15,16.86,19.18,22.64,27.87,31210,35080,39900,47100,57980,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,37-2010,Building Cleaning Workers,broad,4210,7.4,,,0.84,7,20.45,42530,2.3,15,16.86,19.18,22.64,27.9,31210,35080,39900,47100,58040,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,3950,7.8,,,0.79,6,20.24,42110,2.5,15,16.86,19.1,22.52,26.31,31210,35080,39720,46850,54710,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,37-2019,"Building Cleaning Workers, All Other",detailed,250,31.7,,,0.05,1,23.85,49610,10.5,15.98,16.93,22.12,29.32,30.53,33230,35220,46010,60990,63500,,
